county_id,precinct_code,precinct_name,rvs_total,ballots_total,ballots_blank,yes_47,no_47,over_47,blank_47
25,0847,WESTERVILLE 2-E,849,10,0,5,4,0,1
25,0848,WESTERVILLE 2-F,857,213,5,104,98,0,10
25,0848,WESTERVILLE 2-F,857,173,0,91,73,0,9
25,0848,WESTERVILLE 2-F,857,335,1,157,157,0,21
25,0848,WESTERVILLE 2-F,857,9,0,3,6,0,0
25,0849,WESTERVILLE 2-G,652,127,0,55,68,0,4
25,0849,WESTERVILLE 2-G,652,89,0,47,36,0,6
25,0849,WESTERVILLE 2-G,652,339,0,157,161,0,21
25,0849,WESTERVILLE 2-G,652,6,0,1,3,0,2
25,0850,WESTERVILLE 3-A,785,123,3,63,55,0,5
25,0850,WESTERVILLE 3-A,785,92,0,56,31,0,5
25,0850,WESTERVILLE 3-A,785,391,0,159,208,0,24
25,0850,WESTERVILLE 3-A,785,4,0,1,3,0,0
25,0851,WESTERVILLE 3-B,811,217,26,104,83,0,29
25,0851,WESTERVILLE 3-B,811,88,1,51,32,0,5
25,0851,WESTERVILLE 3-B,811,269,0,117,129,0,23
25,0851,WESTERVILLE 3-B,811,20,2,12,6,0,1
25,0852,WESTERVILLE 3-C,807,128,4,56,66,0,6
25,0852,WESTERVILLE 3-C,807,144,0,75,57,0,12
25,0852,WESTERVILLE 3-C,807,316,1,146,141,0,29
25,0852,WESTERVILLE 3-C,807,20,2,8,9,0,3
25,0853,WESTERVILLE 3-D,990,119,3,64,49,0,6
25,0853,WESTERVILLE 3-D,990,154,1,97,45,0,12
25,0853,WESTERVILLE 3-D,990,444,1,190,220,0,34
25,0853,WESTERVILLE 3-D,990,11,1,4,5,0,2
25,0854,WESTERVILLE 3-E,810,120,7,38,74,0,8
25,0854,WESTERVILLE 3-E,810,99,0,50,43,0,6
25,0854,WESTERVILLE 3-E,810,396,1,204,166,0,26
25,0854,WESTERVILLE 3-E,810,13,0,8,2,0,3
25,0855,WESTERVILLE 4-A,1189,238,7,90,135,0,13
25,0855,WESTERVILLE 4-A,1189,217,0,109,104,0,4
25,0855,WESTERVILLE 4-A,1189,572,0,232,305,0,35
25,0855,WESTERVILLE 4-A,1189,7,1,4,2,0,1
25,0856,WESTERVILLE 4-B,1766,331,7,191,125,0,14
25,0856,WESTERVILLE 4-B,1766,294,0,167,114,0,13
25,0856,WESTERVILLE 4-B,1766,743,3,369,325,0,49
25,0856,WESTERVILLE 4-B,1766,25,0,16,9,0,0
25,0857,WESTERVILLE 4-C,932,126,4,59,60,0,7
25,0857,WESTERVILLE 4-C,932,158,0,92,62,0,4
25,0857,WESTERVILLE 4-C,932,480,1,214,237,0,29
25,0857,WESTERVILLE 4-C,932,18,1,8,9,0,1
25,0858,WESTERVILLE 5-A,795,116,1,63,51,0,2
25,0858,WESTERVILLE 5-A,795,150,0,85,56,0,9
25,0858,WESTERVILLE 5-A,795,345,0,192,132,0,21
25,0858,WESTERVILLE 5-A,795,11,0,4,7,0,0
25,0859,WESTERVILLE 5-B,958,124,5,65,49,0,10
25,0859,WESTERVILLE 5-B,958,191,0,126,55,0,10
25,0859,WESTERVILLE 5-B,958,314,0,160,118,0,36
25,0859,WESTERVILLE 5-B,958,15,1,9,4,0,2
25,0860,WESTERVILLE 5-C,919,162,4,73,77,0,10
25,0860,WESTERVILLE 5-C,919,138,0,78,52,0,8
25,0860,WESTERVILLE 5-C,919,440,0,206,208,0,26
25,0860,WESTERVILLE 5-C,919,7,0,1,5,0,1
25,0861,WESTERVILLE 5-D,740,98,7,42,47,0,9
25,0861,WESTERVILLE 5-D,740,101,0,53,43,0,5
25,0861,WESTERVILLE 5-D,740,436,0,179,215,0,42
25,0861,WESTERVILLE 5-D,740,4,1,2,1,0,1
25,0862,WESTERVILLE 5-E,904,151,2,59,86,0,5
25,0862,WESTERVILLE 5-E,904,135,0,73,57,0,5
25,0862,WESTERVILLE 5-E,904,468,4,201,237,0,30
25,0862,WESTERVILLE 5-E,904,14,0,5,8,0,1
25,0863,WHITEHALL 1-A,1264,98,7,57,34,0,7
25,0863,WHITEHALL 1-A,1264,85,0,59,20,0,6
25,0863,WHITEHALL 1-A,1264,378,1,206,143,0,29
25,0863,WHITEHALL 1-A,1264,24,1,14,6,0,4
25,0864,WHITEHALL 1-B,1151,99,2,48,48,0,3
25,0864,WHITEHALL 1-B,1151,89,0,53,33,0,3
25,0864,WHITEHALL 1-B,1151,443,0,195,221,0,27
25,0864,WHITEHALL 1-B,1151,19,5,7,7,0,5
25,0865,WHITEHALL 2-A,1094,70,4,34,31,0,5
25,0865,WHITEHALL 2-A,1094,61,0,40,19,0,2
25,0865,WHITEHALL 2-A,1094,419,0,227,152,0,40
25,0865,WHITEHALL 2-A,1094,15,0,11,4,0,0
25,0866,WHITEHALL 2-B,796,81,3,42,36,0,3
25,0866,WHITEHALL 2-B,796,50,0,27,19,0,4
25,0866,WHITEHALL 2-B,796,325,0,149,145,0,31
25,0866,WHITEHALL 2-B,796,8,1,4,1,0,3
25,0867,WHITEHALL 2-C,1087,105,11,63,30,0,12
25,0867,WHITEHALL 2-C,1087,70,0,55,13,0,2
25,0867,WHITEHALL 2-C,1087,273,0,174,75,0,24
25,0867,WHITEHALL 2-C,1087,16,5,4,6,0,6
25,0868,WHITEHALL 3-A,1340,193,6,80,107,0,6
25,0868,WHITEHALL 3-A,1340,125,0,77,43,0,5
25,0868,WHITEHALL 3-A,1340,481,0,222,223,0,36
25,0868,WHITEHALL 3-A,1340,19,4,13,2,0,4
25,0869,WHITEHALL 3-B,822,98,3,34,58,0,6
25,0869,WHITEHALL 3-B,822,49,0,23,24,0,2
25,0869,WHITEHALL 3-B,822,317,1,140,152,0,25
25,0869,WHITEHALL 3-B,822,15,4,8,3,0,4
25,0870,WHITEHALL 3-C,904,61,3,30,27,0,4
25,0870,WHITEHALL 3-C,904,75,0,47,24,0,4
25,0870,WHITEHALL 3-C,904,358,0,191,125,0,42
25,0870,WHITEHALL 3-C,904,15,2,10,2,0,3
25,0871,WHITEHALL 4-A,1001,109,5,55,48,0,5
25,0871,WHITEHALL 4-A,1001,75,0,45,24,0,6
25,0871,WHITEHALL 4-A,1001,349,1,203,107,0,39
25,0871,WHITEHALL 4-A,1001,24,5,13,4,0,7
25,0872,WHITEHALL 4-B,1333,115,6,64,44,0,6
25,0872,WHITEHALL 4-B,1333,98,0,59,37,0,2
25,0872,WHITEHALL 4-B,1333,455,0,242,176,0,37
25,0872,WHITEHALL 4-B,1333,18,4,9,4,0,5
25,0873,WHITEHALL 4-C,1064,94,4,56,34,0,4
25,0873,WHITEHALL 4-C,1064,91,0,67,19,0,5
25,0873,WHITEHALL 4-C,1064,380,0,219,136,0,25
25,0873,WHITEHALL 4-C,1064,24,1,19,4,0,1
25,0874,WORTHINGTON 1-A,932,177,2,119,54,0,4
25,0874,WORTHINGTON 1-A,932,249,0,176,66,0,7
25,0874,WORTHINGTON 1-A,932,379,0,218,145,0,16
25,0874,WORTHINGTON 1-A,932,11,0,7,4,0,0
25,0875,WORTHINGTON 1-B,835,167,3,113,47,0,7
25,0875,WORTHINGTON 1-B,835,224,0,176,41,0,7
25,0875,WORTHINGTON 1-B,835,345,0,201,128,0,16
25,0875,WORTHINGTON 1-B,835,4,1,3,0,0,1
25,0876,WORTHINGTON 1-C,887,239,11,120,105,0,14
25,0876,WORTHINGTON 1-C,887,220,0,136,78,0,6
25,0876,WORTHINGTON 1-C,887,313,0,168,131,0,14
25,0876,WORTHINGTON 1-C,887,4,0,2,2,0,0
25,0877,WORTHINGTON 1-D,476,116,1,68,46,0,2
25,0877,WORTHINGTON 1-D,476,104,0,62,38,0,4
25,0877,WORTHINGTON 1-D,476,203,0,96,96,0,11
25,0877,WORTHINGTON 1-D,476,0,0,0,0,0,0
25,0878,WORTHINGTON 2-A,948,164,3,112,45,0,6
25,0878,WORTHINGTON 2-A,948,228,0,176,49,0,3
25,0878,WORTHINGTON 2-A,948,435,0,298,122,0,15
25,0878,WORTHINGTON 2-A,948,6,0,3,3,0,0
25,0879,WORTHINGTON 2-B,914,157,5,99,53,0,5
25,0879,WORTHINGTON 2-B,914,249,0,183,57,0,9
25,0879,WORTHINGTON 2-B,914,356,0,240,97,0,19
25,0879,WORTHINGTON 2-B,914,19,1,9,7,0,3
25,0880,WORTHINGTON 2-C,845,98,1,61,33,0,4
25,0880,WORTHINGTON 2-C,845,203,0,150,46,0,7
25,0880,WORTHINGTON 2-C,845,434,0,296,108,0,30
25,0880,WORTHINGTON 2-C,845,8,0,8,0,0,0
25,0881,WORTHINGTON 3-A,717,140,2,94,40,0,6
25,0881,WORTHINGTON 3-A,717,222,0,169,47,0,6
25,0881,WORTHINGTON 3-A,717,271,0,178,85,0,8
25,0881,WORTHINGTON 3-A,717,4,0,4,0,0,0
25,0882,WORTHINGTON 3-B,923,168,4,107,55,0,6
25,0882,WORTHINGTON 3-B,923,276,0,200,67,0,9
25,0882,WORTHINGTON 3-B,923,380,0,245,122,0,13
25,0882,WORTHINGTON 3-B,923,4,0,2,2,0,0
25,0883,WORTHINGTON 3-C,682,128,4,73,48,0,7
25,0883,WORTHINGTON 3-C,682,179,0,110,59,0,10
25,0883,WORTHINGTON 3-C,682,232,0,159,63,0,10
25,0883,WORTHINGTON 3-C,682,8,1,6,1,0,1
25,0884,WORTHINGTON 3-D,730,167,10,96,60,0,11
25,0884,WORTHINGTON 3-D,730,192,0,147,37,0,8
25,0884,WORTHINGTON 3-D,730,291,1,177,94,0,20
25,0884,WORTHINGTON 3-D,730,5,0,3,2,0,0
25,0885,WORTHINGTON 4-A,806,176,8,121,40,0,14
25,0885,WORTHINGTON 4-A,806,208,0,140,58,0,10
25,0885,WORTHINGTON 4-A,806,290,0,183,91,0,16
25,0885,WORTHINGTON 4-A,806,10,0,9,1,0,0
25,0886,WORTHINGTON 4-B,987,164,1,94,67,0,3
25,0886,WORTHINGTON 4-B,987,240,0,173,51,0,16
25,0886,WORTHINGTON 4-B,987,371,0,243,115,0,13
25,0886,WORTHINGTON 4-B,987,8,0,5,3,0,0
25,0887,WORTHINGTON 4-C,637,96,2,48,42,0,6
25,0887,WORTHINGTON 4-C,637,112,0,79,31,0,2
25,0887,WORTHINGTON 4-C,637,341,3,201,130,0,10
25,0887,WORTHINGTON 4-C,637,7,0,5,2,0,0
25,0888,WORTHINGTON 4-D,494,121,0,75,41,0,6
25,0888,WORTHINGTON 4-D,494,58,0,40,13,0,5
25,0888,WORTHINGTON 4-D,494,208,3,125,73,0,10
25,0888,WORTHINGTON 4-D,494,9,0,6,3,0,0
25,0889,Clark,0,0,0,0,0,0,0
25,0889,Clark,0,0,0,0,0,0,0
25,0889,Clark,0,0,0,0,0,0,0
25,0889,Clark,0,0,0,0,0,0,0
25,0890,Delaware,0,0,0,0,0,0,0
25,0890,Delaware,0,0,0,0,0,0,0
25,0890,Delaware,0,0,0,6628,6559,0,0
25,0890,Delaware,0,0,0,0,0,0,0
25,0891,Fairfield,0,0,0,0,0,0,0
25,0891,Fairfield,0,0,0,0,0,0,0
25,0891,Fairfield,0,0,0,2486,1669,0,0
25,0891,Fairfield,0,0,0,0,0,0,0
25,0892,Fayette,0,0,0,0,0,0,0
25,0892,Fayette,0,0,0,0,0,0,0
25,0892,Fayette,0,0,0,0,0,0,0
25,0892,Fayette,0,0,0,0,0,0,0
25,0893,Hocking,0,0,0,0,0,0,0
25,0893,Hocking,0,0,0,0,0,0,0
25,0893,Hocking,0,0,0,0,0,0,0
25,0893,Hocking,0,0,0,0,0,0,0
25,0894,Holmes,0,0,0,0,0,0,0
25,0894,Holmes,0,0,0,0,0,0,0
25,0894,Holmes,0,0,0,0,0,0,0
25,0894,Holmes,0,0,0,0,0,0,0
25,0895,Knox,0,0,0,0,0,0,0
25,0895,Knox,0,0,0,0,0,0,0
25,0895,Knox,0,0,0,0,0,0,0
25,0895,Knox,0,0,0,0,0,0,0
25,0896,Licking,0,0,0,0,0,0,0
25,0896,Licking,0,0,0,0,0,0,0
25,0896,Licking,0,0,0,2303,2559,0,0
25,0896,Licking,0,0,0,0,0,0,0
25,0897,Madison,0,0,0,0,0,0,0
25,0897,Madison,0,0,0,0,0,0,0
25,0897,Madison,0,0,0,0,0,0,0
25,0897,Madison,0,0,0,0,0,0,0
25,0898,Miami,0,0,0,0,0,0,0
25,0898,Miami,0,0,0,0,0,0,0
25,0898,Miami,0,0,0,0,0,0,0
25,0898,Miami,0,0,0,0,0,0,0
25,0899,Morrow,0,0,0,0,0,0,0
25,0899,Morrow,0,0,0,0,0,0,0
25,0899,Morrow,0,0,0,0,0,0,0
25,0899,Morrow,0,0,0,0,0,0,0
25,0900,Muskingum,0,0,0,0,0,0,0
25,0900,Muskingum,0,0,0,0,0,0,0
25,0900,Muskingum,0,0,0,0,0,0,0
25,0900,Muskingum,0,0,0,0,0,0,0
25,0901,Shelby,0,0,0,0,0,0,0
25,0901,Shelby,0,0,0,0,0,0,0
25,0901,Shelby,0,0,0,0,0,0,0
25,0901,Shelby,0,0,0,0,0,0,0
25,0902,Pickaway,0,0,0,0,0,0,0
25,0902,Pickaway,0,0,0,0,0,0,0
25,0902,Pickaway,0,0,0,0,0,0,0
25,0902,Pickaway,0,0,0,0,0,0,0
25,0903,Perry,0,0,0,0,0,0,0
25,0903,Perry,0,0,0,0,0,0,0
25,0903,Perry,0,0,0,0,0,0,0
25,0903,Perry,0,0,0,0,0,0,0
25,0904,Union,0,0,0,0,0,0,0
25,0904,Union,0,0,0,0,0,0,0
25,0904,Union,0,0,0,1111,1405,0,0
25,0904,Union,0,0,0,0,0,0,0
